,Unnamed: 0,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
144,8,2017-10-27T00:00:00,5,0021700074,1610612760,Oklahoma City,2-3,33.0,26.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.5,0.88,0.28600000000000003,19.0,35.0,14.0,240:00,0.547,0.291,0.126,0.0,0.535,0.407,0.129,0.0,OKC,l,-3.0
145,9,2017-10-27T00:00:00,5,0021700074,1610612750,Minnesota,3-3,26.0,33.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.488,0.7709999999999999,0.364,23.0,44.0,15.0,240:00,0.535,0.407,0.129,0.0,0.547,0.291,0.126,0.0,MIN,w,3.0
150,0,2017-10-28T00:00:00,1,0021700077,1610612739,Cleveland,3-3,22.0,30.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.462,0.7390000000000001,0.375,19.0,37.0,18.0,240:00,0.538,0.295,0.17,0.0,0.584,0.168,0.097,0.0,CLE,l,-22.0
151,1,2017-10-28T00:00:00,1,0021700077,1610612740,New Orleans,3-3,35.0,30.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.516,0.75,0.39399999999999996,33.0,47.0,11.0,240:00,0.584,0.168,0.097,0.0,0.538,0.295,0.17,0.0,NOP,w,22.0
148,12,2017-10-27T00:00:00,7,0021700076,1610612761,Toronto,3-2,19.0,26.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.43,0.7,0.24100000000000002,27.0,40.0,12.0,240:00,0.468,0.215,0.105,0.0,0.475,0.304,0.19,0.0,TOR,w,9.0
149,13,2017-10-27T00:00:00,7,0021700076,1610612747,Los Angeles,2-3,26.0,25.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.456,0.708,0.13,20.0,49.0,21.0,240:00,0.475,0.304,0.19,0.0,0.468,0.215,0.105,0.0,LAL,l,-9.0
138,2,2017-10-27T00:00:00,2,0021700071,1610612759,San Antonio,4-1,18.0,16.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.337,0.852,0.16699999999999998,19.0,49.0,17.0,240:00,0.36,0.303,0.144,0.0,0.637,0.167,0.159,0.0,SAS,l,-27.0
139,3,2017-10-27T00:00:00,2,0021700071,1610612753,Orlando,4-1,32.0,29.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.5710000000000001,0.5,0.478,22.0,45.0,17.0,240:00,0.637,0.167,0.159,0.0,0.36,0.303,0.144,0.0,ORL,w,27.0
354,4,2017-11-11T00:00:00,3,0021700179,1610612758,Sacramento,3-9,23.0,26.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.375,0.8,0.318,19.0,42.0,13.0,240:00,0.419,0.375,0.137,0.256,0.589,0.167,0.11,0.205,SAC,l,-27.0
355,5,2017-11-11T00:00:00,3,0021700179,1610612752,New York,7-5,32.0,32.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.522,0.8,0.444,29.0,40.0,11.0,240:00,0.589,0.167,0.11,0.205,0.419,0.375,0.137,0.256,NYK,w,27.0
142,6,2017-10-27T00:00:00,4,0021700073,1610612751,Brooklyn,3-3,28.0,14.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.4,0.7140000000000001,0.36700000000000005,18.0,35.0,16.0,240:00,0.473,0.28,0.16,0.0,0.495,0.173,0.094,0.0,BKN,l,-21.0
143,7,2017-10-27T00:00:00,4,0021700073,1610612752,New York,1-3,23.0,24.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.449,0.588,0.33299999999999996,19.0,55.0,11.0,240:00,0.495,0.173,0.094,0.0,0.473,0.28,0.16,0.0,NYK,w,21.0
140,4,2017-10-27T00:00:00,3,0021700072,1610612743,Denver,2-3,26.0,27.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.462,0.7390000000000001,0.2,25.0,46.0,11.0,240:00,0.484,0.253,0.098,0.0,0.494,0.135,0.113,0.0,DEN,w,5.0
141,5,2017-10-27T00:00:00,3,0021700072,1610612737,Atlanta,1-5,23.0,29.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.41600000000000004,1.0,0.424,23.0,43.0,12.0,240:00,0.494,0.135,0.113,0.0,0.484,0.253,0.098,0.0,ATL,l,-5.0
344,10,2017-11-10T00:00:00,6,0021700174,1610612753,Orlando,8-4,36.0,28.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.524,0.674,0.46399999999999997,29.0,44.0,18.0,240:00,0.604,0.524,0.161,0.2,0.495,0.266,0.139,0.245,ORL,w,16.0
345,11,2017-11-10T00:00:00,6,0021700174,1610612756,Phoenix,4-9,32.0,31.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.46799999999999997,0.76,0.20800000000000002,13.0,40.0,15.0,240:00,0.495,0.266,0.139,0.245,0.604,0.524,0.161,0.2,PHX,l,-16.0
346,12,2017-11-10T00:00:00,7,0021700175,1610612748,Miami,6-6,25.0,12.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.39,0.778,0.4,10.0,48.0,19.0,240:00,0.455,0.234,0.204,0.163,0.372,0.297,0.184,0.089,MIA,w,10.0
347,13,2017-11-10T00:00:00,7,0021700175,1610612762,Utah,5-7,22.0,27.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.33799999999999997,0.8640000000000001,0.23800000000000002,12.0,40.0,17.0,240:00,0.372,0.297,0.184,0.089,0.455,0.234,0.204,0.163,UTA,l,-10.0
348,14,2017-11-10T00:00:00,8,0021700176,1610612751,Brooklyn,5-7,21.0,25.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.429,0.579,0.316,25.0,49.0,10.0,240:00,0.495,0.209,0.102,0.22,0.463,0.116,0.111,0.24,BKN,w,4.0
349,15,2017-11-10T00:00:00,8,0021700176,1610612757,Portland,6-6,28.0,24.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.42100000000000004,0.818,0.348,17.0,51.0,10.0,240:00,0.463,0.116,0.111,0.24,0.495,0.209,0.102,0.22,POR,l,-4.0
350,0,2017-11-11T00:00:00,1,0021700177,1610612737,Atlanta,2-11,19.0,23.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.41,0.706,0.424,19.0,32.0,24.0,240:00,0.494,0.205,0.23,0.244,0.583,0.359,0.225,0.333,ATL,l,-19.0
351,1,2017-11-11T00:00:00,1,0021700177,1610612764,Washington,7-5,20.0,29.0,27.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.5379999999999999,0.7859999999999999,0.292,22.0,42.0,23.0,240:00,0.583,0.359,0.225,0.333,0.494,0.205,0.23,0.244,WAS,w,19.0
336,2,2017-11-10T00:00:00,2,0021700170,1610612766,Charlotte,5-7,26.0,31.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.38799999999999996,0.5760000000000001,0.273,20.0,47.0,14.0,240:00,0.425,0.413,0.138,0.149,0.411,0.298,0.131,0.184,CHA,l,-3.0
337,3,2017-11-10T00:00:00,2,0021700170,1610612738,Boston,11-2,11.0,30.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.35700000000000004,0.84,0.29,15.0,49.0,13.0,240:00,0.411,0.298,0.131,0.184,0.425,0.413,0.138,0.149,BOS,w,3.0
338,4,2017-11-10T00:00:00,3,0021700171,1610612754,Indiana,6-7,27.0,18.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.512,0.583,0.414,27.0,51.0,18.0,240:00,0.583,0.143,0.179,0.179,0.435,0.097,0.122,0.2,IND,w,18.0
339,5,2017-11-10T00:00:00,3,0021700171,1610612741,Chicago,2-8,16.0,19.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.39799999999999996,0.667,0.259,24.0,43.0,12.0,240:00,0.435,0.097,0.122,0.2,0.583,0.143,0.179,0.179,CHI,l,-18.0
340,6,2017-11-10T00:00:00,4,0021700172,1610612746,LA,5-6,31.0,24.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.46399999999999997,0.7,0.4,13.0,46.0,18.0,240:00,0.536,0.357,0.19,0.356,0.583,0.513,0.115,0.268,LAC,l,-9.0
341,7,2017-11-10T00:00:00,4,0021700172,1610612760,Oklahoma City,5-7,30.0,33.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.513,0.725,0.423,23.0,40.0,11.0,240:00,0.583,0.513,0.115,0.268,0.536,0.357,0.19,0.356,OKC,w,9.0
342,8,2017-11-10T00:00:00,5,0021700173,1610612749,Milwaukee,5-6,25.0,21.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.461,0.5,0.278,27.0,47.0,13.0,240:00,0.489,0.157,0.143,0.244,0.481,0.138,0.192,0.2,MIL,w,7.0
343,9,2017-11-10T00:00:00,5,0021700173,1610612759,San Antonio,7-5,27.0,20.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.425,0.909,0.31,23.0,43.0,18.0,240:00,0.481,0.138,0.192,0.2,0.489,0.157,0.143,0.244,SAS,l,-7.0
1212,10,2018-01-10T00:00:00,6,0021700608,1610612757,Portland,22-19,19.0,26.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.48200000000000004,0.7190000000000001,0.34600000000000003,21.0,40.0,12.0,240:00,0.536,0.386,0.133,0.158,0.51,0.25,0.121,0.333,POR,l,-9.0
1213,11,2018-01-10T00:00:00,6,0021700608,1610612745,Houston,29-11,25.0,30.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.45,0.76,0.316,25.0,49.0,13.0,240:00,0.51,0.25,0.121,0.333,0.536,0.386,0.133,0.158,HOU,w,9.0
1198,4,2018-01-09T00:00:00,3,0021700601,1610612753,Orlando,12-29,19.0,29.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.456,0.727,0.379,27.0,41.0,13.0,240:00,0.525,0.278,0.14,0.214,0.572,0.265,0.044,0.135,ORL,l,-15.0
1199,5,2018-01-09T00:00:00,3,0021700601,1610612742,Dallas,14-28,25.0,18.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.518,0.8640000000000001,0.34600000000000003,27.0,38.0,4.0,240:00,0.572,0.265,0.044,0.135,0.525,0.278,0.14,0.214,DAL,w,15.0
1024,16,2017-12-27T00:00:00,9,0021700514,1610612762,Utah,15-21,24.0,23.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.402,0.778,0.261,21.0,43.0,13.0,240:00,0.435,0.293,0.122,0.179,0.657,0.198,0.152,0.108,UTA,l,-25.0
1025,17,2017-12-27T00:00:00,9,0021700514,1610612744,Golden State,28-7,23.0,25.0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.593,0.765,0.478,37.0,50.0,16.0,240:00,0.657,0.198,0.152,0.108,0.435,0.293,0.122,0.179,GSW,w,25.0
1200,6,2018-01-09T00:00:00,4,0021700602,1610612758,Sacramento,13-27,27.0,25.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.345,0.667,0.381,15.0,43.0,16.0,240:00,0.391,0.31,0.153,0.179,0.558,0.273,0.252,0.214,SAC,l,-13.0
1201,7,2018-01-09T00:00:00,4,0021700602,1610612747,Los Angeles,13-27,31.0,22.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.48100000000000004,0.619,0.34299999999999997,30.0,55.0,25.0,240:00,0.558,0.273,0.252,0.214,0.391,0.31,0.153,0.179,LAL,w,13.0
1202,0,2018-01-10T00:00:00,1,0021700603,1610612742,Dallas,15-28,20.0,39.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.47,0.7859999999999999,0.41700000000000004,23.0,39.0,8.0,240:00,0.56,0.337,0.08,0.071,0.571,0.357,0.106,0.1,DAL,w,4.0
1203,1,2018-01-10T00:00:00,1,0021700603,1610612766,Charlotte,15-24,28.0,24.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.512,0.5,0.385,16.0,43.0,11.0,240:00,0.571,0.357,0.106,0.1,0.56,0.337,0.08,0.071,CHA,l,-4.0
1196,2,2018-01-09T00:00:00,2,0021700600,1610612757,Portland,22-18,24.0,30.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.531,0.8079999999999999,0.435,19.0,42.0,15.0,240:00,0.593,0.321,0.159,0.229,0.518,0.31,0.142,0.244,POR,w,11.0
1197,3,2018-01-09T00:00:00,2,0021700600,1610612760,Oklahoma City,22-19,26.0,24.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.44,0.731,0.419,20.0,38.0,14.0,240:00,0.518,0.31,0.142,0.244,0.593,0.321,0.159,0.229,OKC,l,-11.0
1026,18,2017-12-27T00:00:00,10,0021700515,1610612763,Memphis,11-24,24.0,30.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.493,0.872,0.23800000000000002,20.0,37.0,10.0,240:00,0.528,0.549,0.117,0.156,0.419,0.355,0.123,0.407,MEM,w,10.0
1027,19,2017-12-27T00:00:00,10,0021700515,1610612747,Los Angeles,11-22,18.0,29.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.376,0.636,0.28600000000000003,14.0,49.0,11.0,240:00,0.419,0.355,0.123,0.407,0.528,0.549,0.117,0.156,LAL,l,-10.0
1208,6,2018-01-10T00:00:00,4,0021700606,1610612765,Detroit,22-18,34.0,29.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.516,0.667,0.47600000000000003,24.0,54.0,13.0,240:00,0.57,0.129,0.13,0.25,0.446,0.203,0.203,0.044,DET,w,34.0
1209,7,2018-01-10T00:00:00,4,0021700606,1610612751,Brooklyn,15-26,26.0,15.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.365,0.9329999999999999,0.324,19.0,35.0,17.0,240:00,0.446,0.203,0.203,0.044,0.57,0.129,0.13,0.25,BKN,l,-34.0
1054,16,2017-12-29T00:00:00,9,0021700529,1610612746,LA,15-19,35.0,27.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.488,0.8240000000000001,0.281,23.0,49.0,13.0,240:00,0.541,0.395,0.157,0.385,0.505,0.17,0.118,0.244,LAC,w,15.0
1055,17,2017-12-29T00:00:00,9,0021700529,1610612747,Los Angeles,11-23,22.0,26.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.489,0.688,0.158,25.0,35.0,12.0,240:00,0.505,0.17,0.118,0.244,0.541,0.395,0.157,0.385,LAL,l,-15.0
1204,2,2018-01-10T00:00:00,2,0021700604,1610612748,Miami,24-17,38.0,20.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.531,0.7140000000000001,0.433,25.0,37.0,15.0,240:00,0.611,0.259,0.16,0.154,0.5,0.333,0.138,0.279,MIA,w,8.0
1205,3,2018-01-10T00:00:00,2,0021700604,1610612754,Indiana,21-20,26.0,21.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.494,0.655,0.055999999999999994,13.0,45.0,14.0,240:00,0.5,0.333,0.138,0.279,0.611,0.259,0.16,0.154,IND,l,-8.0
1206,4,2018-01-10T00:00:00,3,0021700605,1610612762,Utah,17-24,25.0,21.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.467,0.769,0.33299999999999996,23.0,39.0,12.0,240:00,0.527,0.141,0.13,0.234,0.59,0.218,0.231,0.243,UTA,w,3.0
1207,5,2018-01-10T00:00:00,3,0021700605,1610612764,Washington,23-18,32.0,18.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.526,0.706,0.4,25.0,45.0,23.0,240:00,0.59,0.218,0.231,0.243,0.527,0.141,0.13,0.234,WAS,l,-3.0
2350,4,2018-04-05T00:00:00,3,0021701177,1610612757,Portland,48-31,17.0,27.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.45899999999999996,0.643,0.318,16.0,47.0,18.0,240:00,0.5,0.165,0.185,0.273,0.555,0.329,0.18,0.146,POR,l,-2.0
2351,5,2018-04-05T00:00:00,3,0021701177,1610612745,Houston,64-15,36.0,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.466,0.625,0.35100000000000003,16.0,38.0,15.0,240:00,0.555,0.329,0.18,0.146,0.5,0.165,0.185,0.273,HOU,w,2.0
2348,2,2018-04-05T00:00:00,2,0021701176,1610612764,Washington,42-37,26.0,28.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.5,0.857,0.429,34.0,41.0,15.0,240:00,0.548,0.149,0.145,0.286,0.63,0.364,0.159,0.147,WAS,l,-4.0
2349,3,2018-04-05T00:00:00,2,0021701176,1610612739,Cleveland,49-30,39.0,20.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.545,0.7859999999999999,0.48100000000000004,26.0,35.0,16.0,240:00,0.63,0.364,0.159,0.147,0.548,0.149,0.145,0.286,CLE,w,4.0
2346,0,2018-04-05T00:00:00,1,0021701175,1610612744,Golden State,57-22,26.0,25.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.446,0.958,0.31,29.0,39.0,16.0,240:00,0.5,0.289,0.166,0.277,0.618,0.161,0.131,0.333,GSW,l,-20.0
2347,1,2018-04-05T00:00:00,1,0021701175,1610612754,Indiana,47-32,27.0,35.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.5379999999999999,0.733,0.517,32.0,47.0,12.0,240:00,0.618,0.161,0.131,0.333,0.5,0.289,0.166,0.277,IND,w,20.0
1052,14,2017-12-29T00:00:00,8,0021700528,1610612766,Charlotte,13-22,32.0,21.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.461,0.6759999999999999,0.3,27.0,47.0,10.0,240:00,0.494,0.382,0.108,0.271,0.506,0.149,0.175,0.19,CHA,w,11.0
1053,15,2017-12-29T00:00:00,8,0021700528,1610612744,Golden State,28-8,29.0,24.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.46,0.9229999999999999,0.364,32.0,43.0,17.0,240:00,0.506,0.149,0.175,0.19,0.494,0.382,0.108,0.271,GSW,l,-11.0
2342,8,2018-04-04T00:00:00,5,0021701173,1610612763,Memphis,21-57,23.0,30.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.39799999999999996,0.733,0.313,19.0,37.0,21.0,240:00,0.452,0.161,0.192,0.229,0.616,0.221,0.178,0.297,MEM,l,-28.0
2343,9,2018-04-04T00:00:00,5,0021701173,1610612740,New Orleans,44-34,32.0,33.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.523,0.895,0.444,32.0,48.0,16.0,240:00,0.616,0.221,0.178,0.297,0.452,0.161,0.192,0.229,NOP,w,28.0
2338,4,2018-04-04T00:00:00,3,0021701172,1610612748,Miami,43-36,23.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.447,0.8240000000000001,0.447,23.0,54.0,11.0,240:00,0.537,0.181,0.116,0.208,0.417,0.189,0.155,0.185,MIA,w,29.0
2339,5,2018-04-04T00:00:00,3,0021701172,1610612737,Atlanta,22-57,29.0,18.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.36700000000000005,0.647,0.3,20.0,48.0,15.0,240:00,0.417,0.189,0.155,0.185,0.537,0.181,0.116,0.208,ATL,l,-29.0
2152,0,2018-03-23T00:00:00,1,0021701078,1610612746,LA,38-34,28.0,25.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.5529999999999999,0.7140000000000001,0.385,24.0,32.0,14.0,240:00,0.618,0.184,0.154,0.152,0.522,0.151,0.096,0.341,LAC,l,-5.0
2153,1,2018-03-23T00:00:00,1,0021701078,1610612754,Indiana,42-31,27.0,31.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.462,0.857,0.355,25.0,42.0,9.0,240:00,0.522,0.151,0.096,0.341,0.618,0.184,0.154,0.152,IND,w,5.0
2154,2,2018-03-23T00:00:00,2,0021701079,1610612743,Denver,40-33,23.0,32.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.435,0.9440000000000001,0.5,25.0,38.0,10.0,240:00,0.535,0.212,0.104,0.156,0.563,0.175,0.179,0.205,DEN,w,8.0
2155,3,2018-03-23T00:00:00,2,0021701079,1610612764,Washington,40-32,16.0,27.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.475,0.7140000000000001,0.5,28.0,46.0,17.0,240:00,0.563,0.175,0.179,0.205,0.535,0.212,0.104,0.156,WAS,l,-8.0
2148,8,2018-03-22T00:00:00,5,0021701076,1610612762,Utah,41-31,37.0,28.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.529,0.938,0.414,32.0,39.0,11.0,240:00,0.598,0.184,0.113,0.229,0.594,0.165,0.153,0.205,UTA,w,7.0
2149,9,2018-03-22T00:00:00,5,0021701076,1610612742,Dallas,22-50,34.0,24.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.494,0.7859999999999999,0.531,22.0,35.0,14.0,240:00,0.594,0.165,0.153,0.205,0.598,0.184,0.113,0.229,DAL,l,-7.0
2150,10,2018-03-22T00:00:00,6,0021701077,1610612737,Atlanta,21-51,28.0,16.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.39299999999999996,0.667,0.33299999999999996,19.0,40.0,12.0,240:00,0.464,0.214,0.14,0.133,0.516,0.097,0.141,0.261,ATL,l,-15.0
2151,11,2018-03-22T00:00:00,6,0021701077,1610612758,Sacramento,24-49,25.0,24.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.462,1.0,0.47600000000000003,28.0,51.0,13.0,240:00,0.516,0.097,0.141,0.261,0.464,0.214,0.14,0.133,SAC,w,15.0
802,12,2017-12-12T00:00:00,7,0021700403,1610612756,Phoenix,9-20,23.0,28.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.41100000000000003,0.7859999999999999,0.21899999999999997,22.0,45.0,12.0,240:00,0.45,0.156,0.126,0.277,0.466,0.247,0.093,0.256,PHX,l,-7.0
803,13,2017-12-12T00:00:00,7,0021700403,1610612758,Sacramento,9-18,21.0,28.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.42700000000000005,0.727,0.318,21.0,45.0,9.0,240:00,0.466,0.247,0.093,0.256,0.45,0.156,0.126,0.277,SAC,w,7.0
2146,6,2018-03-22T00:00:00,4,0021701075,1610612747,Los Angeles,31-40,44.0,29.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.494,0.7859999999999999,0.436,19.0,40.0,16.0,240:00,0.592,0.322,0.148,0.171,0.579,0.232,0.094,0.195,LAL,l,-3.0
2147,7,2018-03-22T00:00:00,4,0021701075,1610612740,New Orleans,43-30,40.0,31.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.547,0.818,0.25,28.0,42.0,9.0,240:00,0.579,0.232,0.094,0.195,0.592,0.322,0.148,0.171,NOP,w,3.0
2140,0,2018-03-22T00:00:00,1,0021701072,1610612763,Memphis,19-53,14.0,28.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.385,0.7140000000000001,0.222,13.0,38.0,19.0,240:00,0.41,0.269,0.195,0.176,0.636,0.293,0.088,0.275,MEM,l,-61.0
2141,1,2018-03-22T00:00:00,1,0021701072,1610612766,Charlotte,32-41,37.0,38.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.5329999999999999,0.852,0.475,25.0,53.0,8.0,240:00,0.636,0.293,0.088,0.275,0.41,0.269,0.195,0.176,CHA,w,61.0
