,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
1512,2018-01-31T00:00:00,5,0021700757,1610612748,Miami,29-22,21.0,29.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.434,0.56,0.107,17.0,52.0,19.0,240:00,0.452,0.301,0.185,0.136,0.38799999999999996,0.475,0.151,0.132,MIA,l,-2.0
1513,2018-01-31T00:00:00,5,0021700757,1610612739,Cleveland,30-20,27.0,21.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.35,0.763,0.231,18.0,45.0,16.0,240:00,0.38799999999999996,0.475,0.151,0.132,0.452,0.301,0.185,0.136,CLE,w,2.0
1318,2018-01-17T00:00:00,8,0021700660,1610612747,Los Angeles,15-29,25.0,29.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.469,1.0,0.385,25.0,30.0,16.0,240:00,0.531,0.049,0.19,0.154,0.547,0.126,0.177,0.467,LAL,l,-24.0
1319,2018-01-17T00:00:00,8,0021700660,1610612760,Oklahoma City,25-20,33.0,27.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.484,0.833,0.34299999999999997,22.0,54.0,16.0,240:00,0.547,0.126,0.177,0.467,0.531,0.049,0.19,0.154,OKC,w,24.0
1320,2018-01-17T00:00:00,9,0021700661,1610612762,Utah,18-26,23.0,29.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.568,0.8,0.414,26.0,29.0,10.0,240:00,0.642,0.247,0.107,0.17600000000000002,0.618,0.278,0.207,0.258,UTA,w,15.0
1321,2018-01-17T00:00:00,9,0021700661,1610612758,Sacramento,13-31,21.0,21.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.528,0.8,0.619,19.0,36.0,19.0,240:00,0.618,0.278,0.207,0.258,0.642,0.247,0.107,0.17600000000000002,SAC,l,-15.0
1322,2018-01-17T00:00:00,10,0021700662,1610612743,Denver,23-22,27.0,32.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.433,0.833,0.2,23.0,54.0,19.0,240:00,0.45899999999999996,0.18600000000000003,0.198,0.392,0.517,0.35600000000000004,0.193,0.33299999999999996,DEN,l,-5.0
1323,2018-01-17T00:00:00,10,0021700662,1610612746,LA,23-21,29.0,21.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.46,0.613,0.33299999999999996,22.0,48.0,20.0,240:00,0.517,0.35600000000000004,0.193,0.33299999999999996,0.45899999999999996,0.18600000000000003,0.198,0.392,LAC,w,5.0
1324,2018-01-18T00:00:00,1,0021700663,1610612755,Philadelphia,21-20,21.0,18.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.466,0.882,0.353,18.0,41.0,22.0,240:00,0.507,0.233,0.256,0.222,0.45299999999999996,0.23,0.195,0.083,PHI,w,9.0
1325,2018-01-18T00:00:00,1,0021700663,1610612738,Boston,34-12,19.0,13.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.405,0.765,0.24100000000000002,13.0,31.0,19.0,240:00,0.45299999999999996,0.23,0.195,0.083,0.507,0.233,0.256,0.222,BOS,l,-9.0
1326,2018-01-18T00:00:00,2,0021700664,1610612753,Orlando,13-32,20.0,27.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.466,0.762,0.22699999999999998,25.0,42.0,14.0,240:00,0.494,0.239,0.145,0.22,0.506,0.318,0.19399999999999998,0.298,ORL,l,-1.0
1327,2018-01-18T00:00:00,2,0021700664,1610612739,Cleveland,27-17,36.0,31.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.447,0.667,0.294,22.0,46.0,20.0,240:00,0.506,0.318,0.19399999999999998,0.298,0.494,0.239,0.145,0.22,CLE,w,1.0
1328,2018-01-18T00:00:00,3,0021700665,1610612750,Minnesota,29-18,17.0,33.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.469,0.667,0.33299999999999996,24.0,40.0,11.0,240:00,0.519,0.259,0.11800000000000001,0.19,0.574,0.193,0.106,0.256,MIN,l,-18.0
1329,2018-01-18T00:00:00,3,0021700665,1610612745,Houston,31-12,26.0,37.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.47700000000000004,0.882,0.436,24.0,45.0,9.0,240:00,0.574,0.193,0.106,0.256,0.519,0.259,0.11800000000000001,0.19,HOU,w,18.0
1330,2018-01-18T00:00:00,4,0021700666,1610612754,Indiana,24-21,28.0,19.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.396,0.5379999999999999,0.26899999999999996,17.0,46.0,8.0,240:00,0.434,0.14300000000000002,0.084,0.18899999999999997,0.447,0.17,0.11199999999999999,0.28,IND,l,-14.0
1331,2018-01-18T00:00:00,4,0021700666,1610612757,Portland,24-21,29.0,23.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.39399999999999996,1.0,0.313,17.0,57.0,11.0,240:00,0.447,0.17,0.11199999999999999,0.28,0.434,0.14300000000000002,0.084,0.18899999999999997,POR,w,14.0
1332,2018-01-19T00:00:00,1,0021700667,1610612759,San Antonio,30-17,18.0,19.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.341,0.8,0.25,18.0,56.0,12.0,240:00,0.368,0.22,0.127,0.293,0.45299999999999996,0.165,0.146,0.188,SAS,l,-3.0
1333,2018-01-19T00:00:00,1,0021700667,1610612761,Toronto,31-13,17.0,27.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.4,0.643,0.34600000000000003,16.0,50.0,13.0,240:00,0.45299999999999996,0.165,0.146,0.188,0.368,0.22,0.127,0.293,TOR,w,3.0
1856,2018-03-02T00:00:00,5,0021700930,1610612742,Dallas,19-44,32.0,17.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.41700000000000004,0.81,0.44799999999999995,21.0,46.0,17.0,240:00,0.494,0.25,0.175,0.27699999999999997,0.528,0.225,0.13,0.25,DAL,l,-8.0
1857,2018-03-02T00:00:00,5,0021700930,1610612741,Chicago,21-41,24.0,23.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.47200000000000003,0.7,0.37,24.0,45.0,13.0,240:00,0.528,0.225,0.13,0.25,0.494,0.25,0.175,0.27699999999999997,CHI,w,8.0
1858,2018-03-02T00:00:00,6,0021700931,1610612743,Denver,34-28,35.0,28.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.5479999999999999,0.846,0.273,18.0,37.0,22.0,240:00,0.589,0.35600000000000004,0.23399999999999999,0.207,0.495,0.165,0.19899999999999998,0.354,DEN,w,6.0
1859,2018-03-02T00:00:00,6,0021700931,1610612763,Memphis,18-43,29.0,25.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.44,0.8,0.37,26.0,40.0,20.0,240:00,0.495,0.165,0.19899999999999998,0.354,0.589,0.35600000000000004,0.23399999999999999,0.207,MEM,l,-6.0
1860,2018-03-02T00:00:00,7,0021700932,1610612754,Indiana,35-27,18.0,27.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.446,0.767,0.375,19.0,48.0,14.0,240:00,0.48200000000000004,0.361,0.161,0.31,0.43799999999999994,0.395,0.156,0.28600000000000003,IND,w,7.0
1861,2018-03-02T00:00:00,7,0021700932,1610612749,Milwaukee,33-29,21.0,25.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.38299999999999995,0.7809999999999999,0.36,15.0,43.0,15.0,240:00,0.43799999999999994,0.395,0.156,0.28600000000000003,0.48200000000000004,0.361,0.161,0.31,MIL,l,-7.0
1442,2018-01-26T00:00:00,9,0021700722,1610612755,Philadelphia,24-21,25.0,25.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.48100000000000004,0.667,0.429,23.0,50.0,9.0,240:00,0.5379999999999999,0.228,0.11800000000000001,0.27899999999999997,0.42,0.24,0.114,0.11599999999999999,PHI,w,19.0
1443,2018-01-26T00:00:00,9,0021700722,1610612759,San Antonio,32-19,13.0,18.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.4,0.833,0.125,20.0,36.0,9.0,240:00,0.42,0.24,0.114,0.11599999999999999,0.5379999999999999,0.228,0.11800000000000001,0.27899999999999997,SAS,l,-19.0
1864,2018-03-02T00:00:00,9,0021700934,1610612750,Minnesota,38-28,24.0,21.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.514,0.742,0.529,14.0,27.0,12.0,240:00,0.574,0.419,0.132,0.055999999999999994,0.5710000000000001,0.449,0.187,0.306,MIN,l,-8.0
1865,2018-03-02T00:00:00,9,0021700934,1610612762,Utah,32-30,23.0,33.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.513,0.7709999999999999,0.31,21.0,45.0,18.0,240:00,0.5710000000000001,0.449,0.187,0.306,0.574,0.419,0.132,0.055999999999999994,UTA,w,8.0
1866,2018-03-02T00:00:00,10,0021700935,1610612752,New York,24-39,25.0,35.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.461,0.75,0.44,24.0,33.0,17.0,240:00,0.522,0.18,0.165,0.213,0.612,0.27,0.114,0.37799999999999995,NYK,l,-23.0
1867,2018-03-02T00:00:00,10,0021700935,1610612746,LA,33-28,32.0,25.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.562,0.792,0.36,34.0,51.0,11.0,240:00,0.612,0.27,0.114,0.37799999999999995,0.522,0.18,0.165,0.213,LAC,w,23.0
1868,2018-03-03T00:00:00,1,0021700936,1610612763,Memphis,18-44,27.0,25.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.409,0.6920000000000001,0.273,24.0,46.0,9.0,240:00,0.441,0.28,0.099,0.25,0.556,0.45799999999999996,0.147,0.132,MEM,l,-7.0
1869,2018-03-03T00:00:00,1,0021700936,1610612753,Orlando,20-43,31.0,21.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.5,0.818,0.32,19.0,44.0,14.0,240:00,0.556,0.45799999999999996,0.147,0.132,0.441,0.28,0.099,0.25,ORL,w,7.0
1870,2018-03-03T00:00:00,2,0021700937,1610612743,Denver,35-28,37.0,36.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.547,0.867,0.5429999999999999,35.0,35.0,9.0,240:00,0.657,0.174,0.094,0.171,0.574,0.239,0.096,0.293,DEN,w,9.0
1871,2018-03-03T00:00:00,2,0021700937,1610612739,Cleveland,36-26,31.0,31.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.523,0.762,0.375,25.0,41.0,9.0,240:00,0.574,0.239,0.096,0.293,0.657,0.174,0.094,0.171,CLE,l,-9.0
1722,2018-02-14T00:00:00,11,0021700863,1610612756,Phoenix,18-41,23.0,18.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.43,0.708,0.414,19.0,41.0,12.0,240:00,0.506,0.304,0.124,0.111,0.478,0.239,0.09300000000000001,0.28,PHX,l,-10.0
1723,2018-02-14T00:00:00,11,0021700863,1610612762,Utah,30-28,27.0,23.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.424,0.8640000000000001,0.294,22.0,54.0,8.0,240:00,0.478,0.239,0.09300000000000001,0.28,0.506,0.304,0.124,0.111,UTA,w,10.0
1874,2018-03-03T00:00:00,4,0021700939,1610612738,Boston,44-20,32.0,32.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.484,0.905,0.542,22.0,38.0,13.0,240:00,0.555,0.231,0.126,0.25,0.557,0.345,0.109,0.263,BOS,l,-3.0
1875,2018-03-03T00:00:00,4,0021700939,1610612745,Houston,49-13,30.0,28.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.44799999999999995,0.867,0.38799999999999996,24.0,40.0,10.0,240:00,0.557,0.345,0.109,0.263,0.555,0.231,0.126,0.25,HOU,w,3.0
1446,2018-01-27T00:00:00,1,0021700724,1610612760,Oklahoma City,29-20,36.0,33.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.484,0.7390000000000001,0.424,23.0,43.0,9.0,240:00,0.5589999999999999,0.247,0.1,0.302,0.536,0.28600000000000003,0.172,0.302,OKC,w,13.0
1447,2018-01-27T00:00:00,1,0021700724,1610612765,Detroit,22-25,24.0,33.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.46399999999999997,0.75,0.364,24.0,43.0,16.0,240:00,0.536,0.28600000000000003,0.172,0.302,0.5589999999999999,0.247,0.1,0.302,DET,l,-13.0
778,2017-12-10T00:00:00,6,0021700390,1610612737,Atlanta,6-20,21.0,31.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.48100000000000004,0.8,0.29,22.0,35.0,16.0,240:00,0.539,0.39,0.168,0.182,0.519,0.425,0.11900000000000001,0.171,ATL,l,-4.0
779,2017-12-10T00:00:00,6,0021700390,1610612752,New York,13-13,24.0,27.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.488,0.8240000000000001,0.294,16.0,33.0,12.0,240:00,0.519,0.425,0.11900000000000001,0.171,0.539,0.39,0.168,0.182,NYK,w,4.0
1452,2018-01-27T00:00:00,4,0021700727,1610612766,Charlotte,20-28,26.0,22.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.345,0.8,0.20800000000000002,12.0,46.0,7.0,240:00,0.375,0.41700000000000004,0.084,0.231,0.494,0.212,0.146,0.244,CHA,l,-4.0
1453,2018-01-27T00:00:00,4,0021700727,1610612748,Miami,28-21,22.0,32.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.447,0.611,0.308,25.0,51.0,12.0,240:00,0.494,0.212,0.146,0.244,0.375,0.41700000000000004,0.084,0.231,MIA,w,4.0
780,2017-12-11T00:00:00,1,0021700391,1610612738,Boston,23-6,29.0,13.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.39799999999999996,0.643,0.25,22.0,46.0,15.0,240:00,0.45799999999999996,0.16899999999999998,0.17,0.23399999999999999,0.556,0.309,0.099,0.222,BOS,l,-23.0
781,2017-12-11T00:00:00,1,0021700391,1610612741,Chicago,6-20,28.0,28.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.48100000000000004,0.72,0.414,23.0,46.0,8.0,240:00,0.556,0.309,0.099,0.222,0.45799999999999996,0.16899999999999998,0.17,0.23399999999999999,CHI,w,23.0
1450,2018-01-27T00:00:00,3,0021700726,1610612764,Washington,27-22,27.0,34.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.5760000000000001,0.929,0.563,40.0,38.0,12.0,240:00,0.682,0.165,0.134,0.25,0.5,0.239,0.131,0.262,WAS,w,25.0
1451,2018-01-27T00:00:00,3,0021700726,1610612737,Atlanta,14-35,18.0,27.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.43200000000000005,0.762,0.27899999999999997,24.0,32.0,12.0,240:00,0.5,0.239,0.131,0.262,0.682,0.165,0.134,0.25,ATL,l,-25.0
1120,2018-01-03T00:00:00,8,0021700561,1610612754,Indiana,19-19,26.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.488,0.8420000000000001,0.2,24.0,30.0,14.0,240:00,0.506,0.226,0.151,0.222,0.647,0.373,0.16399999999999998,0.214,IND,l,-21.0
1121,2018-01-03T00:00:00,8,0021700561,1610612749,Milwaukee,20-16,34.0,28.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.5870000000000001,0.893,0.529,33.0,34.0,16.0,240:00,0.647,0.373,0.16399999999999998,0.214,0.506,0.226,0.151,0.222,MIL,w,21.0
2384,2018-04-07T00:00:00,3,0021701193,1610612751,Brooklyn,27-53,28.0,35.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.5,0.727,0.436,36.0,46.0,13.0,240:00,0.63,0.12,0.14,0.125,0.44299999999999995,0.239,0.122,0.08900000000000001,BKN,w,28.0
2385,2018-04-07T00:00:00,3,0021701193,1610612741,Chicago,27-53,23.0,28.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.409,0.857,0.207,16.0,39.0,13.0,240:00,0.44299999999999995,0.239,0.122,0.08900000000000001,0.63,0.12,0.14,0.125,CHI,l,-28.0
1118,2018-01-03T00:00:00,7,0021700560,1610612761,Toronto,26-10,21.0,35.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.489,1.0,0.395,23.0,49.0,11.0,240:00,0.5710000000000001,0.207,0.105,0.171,0.532,0.204,0.12300000000000001,0.17600000000000002,TOR,w,9.0
1119,2018-01-03T00:00:00,7,0021700560,1610612741,Chicago,13-25,31.0,28.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.462,0.8420000000000001,0.39399999999999996,29.0,43.0,13.0,240:00,0.532,0.204,0.12300000000000001,0.17600000000000002,0.5710000000000001,0.207,0.105,0.171,CHI,l,-9.0
1766,2018-02-24T00:00:00,2,0021700885,1610612763,Memphis,18-40,31.0,21.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.43799999999999994,0.8240000000000001,0.455,16.0,40.0,19.0,240:00,0.469,0.213,0.195,0.2,0.528,0.303,0.10300000000000001,0.311,MEM,l,-26.0
1767,2018-02-24T00:00:00,2,0021700885,1610612748,Miami,31-29,34.0,26.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.461,0.778,0.364,27.0,50.0,10.0,240:00,0.528,0.303,0.10300000000000001,0.311,0.469,0.213,0.195,0.2,MIA,w,26.0
2132,2018-03-21T00:00:00,4,0021701068,1610612752,New York,26-46,26.0,21.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.43799999999999994,0.833,0.32299999999999995,21.0,40.0,14.0,240:00,0.494,0.135,0.156,0.325,0.648,0.235,0.087,0.156,NYK,l,-21.0
2133,2018-03-21T00:00:00,4,0021701068,1610612748,Miami,39-33,27.0,37.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.556,0.737,0.441,31.0,32.0,7.0,240:00,0.648,0.235,0.087,0.156,0.494,0.135,0.156,0.325,MIA,w,21.0
2198,2018-03-25T00:00:00,7,0021701100,1610612757,Portland,45-28,34.0,23.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.467,0.789,0.265,20.0,49.0,13.0,240:00,0.517,0.21100000000000002,0.14800000000000002,0.409,0.488,0.33299999999999996,0.11699999999999999,0.295,POR,w,3.0
2199,2018-03-25T00:00:00,7,0021701100,1610612760,Oklahoma City,44-31,17.0,35.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.44,0.821,0.29600000000000004,16.0,39.0,10.0,240:00,0.488,0.33299999999999996,0.11699999999999999,0.295,0.517,0.21100000000000002,0.14800000000000002,0.409,OKC,l,-3.0
588,2017-11-27T00:00:00,6,0021700295,1610612742,Dallas,5-16,23.0,30.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.48200000000000004,0.706,0.43799999999999994,25.0,40.0,11.0,240:00,0.565,0.2,0.111,0.09300000000000001,0.585,0.256,0.10300000000000001,0.1,DAL,l,-7.0
589,2017-11-27T00:00:00,6,0021700295,1610612759,San Antonio,13-7,21.0,25.0,31.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.524,0.905,0.41700000000000004,27.0,43.0,10.0,240:00,0.585,0.256,0.10300000000000001,0.1,0.565,0.2,0.111,0.09300000000000001,SAS,w,7.0
586,2017-11-27T00:00:00,5,0021700294,1610612751,Brooklyn,7-13,26.0,29.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.465,0.765,0.256,24.0,43.0,13.0,240:00,0.523,0.198,0.138,0.15,0.605,0.233,0.147,0.17800000000000002,BKN,l,-14.0
587,2017-11-27T00:00:00,5,0021700294,1610612745,Houston,16-4,43.0,23.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.488,0.65,0.4,31.0,42.0,15.0,240:00,0.605,0.233,0.147,0.17800000000000002,0.523,0.198,0.138,0.15,HOU,w,14.0
592,2017-11-27T00:00:00,8,0021700297,1610612747,Los Angeles,8-12,32.0,30.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.484,0.667,0.36700000000000005,23.0,43.0,16.0,240:00,0.544,0.264,0.152,0.261,0.541,0.353,0.162,0.244,LAL,l,-5.0
593,2017-11-27T00:00:00,8,0021700297,1610612746,LA,8-11,34.0,26.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.48200000000000004,0.9329999999999999,0.35700000000000004,19.0,44.0,17.0,240:00,0.541,0.353,0.162,0.244,0.544,0.264,0.152,0.261,LAC,w,5.0
590,2017-11-27T00:00:00,7,0021700296,1610612758,Sacramento,6-14,27.0,26.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.532,0.81,0.529,27.0,36.0,13.0,240:00,0.589,0.266,0.163,0.289,0.6,0.175,0.163,0.265,SAC,w,4.0
591,2017-11-27T00:00:00,7,0021700296,1610612744,Golden State,15-6,27.0,28.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.5,0.7140000000000001,0.43200000000000005,31.0,36.0,14.0,240:00,0.6,0.175,0.163,0.265,0.589,0.266,0.163,0.289,GSW,l,-4.0
580,2017-11-27T00:00:00,2,0021700291,1610612739,Cleveland,13-7,29.0,24.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.47700000000000004,0.8,0.405,25.0,46.0,11.0,240:00,0.564,0.233,0.125,0.262,0.391,0.20800000000000002,0.145,0.386,CLE,w,22.0
581,2017-11-27T00:00:00,2,0021700291,1610612755,Philadelphia,11-8,22.0,23.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.375,0.8,0.107,15.0,53.0,12.0,240:00,0.391,0.20800000000000002,0.145,0.386,0.564,0.233,0.125,0.262,PHI,l,-22.0
578,2017-11-27T00:00:00,1,0021700290,1610612753,Orlando,8-13,25.0,25.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.435,0.813,0.39,22.0,35.0,14.0,240:00,0.522,0.174,0.14400000000000002,0.222,0.627,0.32899999999999996,0.163,0.242,ORL,l,-12.0
579,2017-11-27T00:00:00,1,0021700290,1610612754,Indiana,12-9,33.0,24.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.532,0.846,0.5770000000000001,25.0,43.0,14.0,240:00,0.627,0.32899999999999996,0.163,0.242,0.522,0.174,0.14400000000000002,0.222,IND,w,12.0
584,2017-11-27T00:00:00,4,0021700293,1610612757,Portland,13-8,30.0,23.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.446,0.846,0.33299999999999996,18.0,45.0,9.0,240:00,0.488,0.313,0.11800000000000001,0.11900000000000001,0.426,0.25,0.134,0.259,POR,w,12.0
585,2017-11-27T00:00:00,4,0021700293,1610612752,New York,10-10,23.0,14.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.39799999999999996,0.727,0.33299999999999996,13.0,51.0,13.0,240:00,0.426,0.25,0.134,0.259,0.488,0.313,0.11800000000000001,0.11900000000000001,NYK,l,-12.0
582,2017-11-27T00:00:00,3,0021700292,1610612765,Detroit,13-6,31.0,29.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.518,0.826,0.44,26.0,40.0,8.0,240:00,0.5820000000000001,0.271,0.084,0.205,0.623,0.273,0.17300000000000001,0.135,DET,w,10.0
583,2017-11-27T00:00:00,3,0021700292,1610612738,Boston,18-4,23.0,34.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.519,0.5710000000000001,0.485,27.0,36.0,17.0,240:00,0.623,0.273,0.17300000000000001,0.135,0.5820000000000001,0.271,0.084,0.205,BOS,l,-10.0
